agency,city,state,ntd_id,organization_type,reporter_type,primary_uza_population,agency_voms,mode,tos,mode_voms,fare_revenues_per_unlinked_passenger_trip,fare_revenues_per_total_operating_expense_(recovery_ratio),cost_per_hour,cost_per_passenger,cost_per_passenger_mile,fare_revenues_earned,total_operating_expenses,unlinked_passenger_trips,vehicle_revenue_hours,passenger_miles,vehicle_revenue_miles,year
"Milwaukee County, dba: Milwaukee County Transit System",Milwaukee,WI,50008,"City, County or Local Government Unit or Department of Transportation",Full Reporter,1306795.0,373.0,MB,PT,302.0,1.18,0.16,108.43,7.47,2.13,21834877.0,138341524.0,18517967.0,1275894.0,65001002.0,16422120.0,2022
Puerto Rico Highway and Transportation Authority â PÃºblico,San Juan,PR,40105,State Government Unit or Department of Transportation,Full Reporter,1844410.0,370.0,PB,PT,370.0,3.35,0.92,29.21,3.63,0.64,11764061.0,12738561.0,3507480.0,436067.0,19794649.0,5766907.0,2022
"Sacramento Regional Transit District, dba: Sacramento RT",Sacramento,CA,90019,Independent Public Agency or Authority of Transit Service,Full Reporter,1946618.0,367.0,LR,DO,43.0,1.19,0.07,391.69,16.97,2.95,5494338.0,78612388.0,4631772.0,200698.0,26610460.0,3606132.0,2022
"Sacramento Regional Transit District, dba: Sacramento RT",Sacramento,CA,90019,Independent Public Agency or Authority of Transit Service,Full Reporter,1946618.0,367.0,MB,DO,204.0,1.2,0.07,173.59,17.35,4.69,7506162.0,108856298.0,6275461.0,627088.0,23194460.0,7320594.0,2022
"Sacramento Regional Transit District, dba: Sacramento RT",Sacramento,CA,90019,Independent Public Agency or Authority of Transit Service,Full Reporter,1946618.0,367.0,DR,TN,13.0,1.78,0.03,171.73,69.52,7.41,8610.0,335902.0,4832.0,1956.0,45327.0,40945.0,2022
"Sacramento Regional Transit District, dba: Sacramento RT",Sacramento,CA,90019,Independent Public Agency or Authority of Transit Service,Full Reporter,1946618.0,367.0,DR,DO,107.0,3.21,0.05,163.27,67.86,10.89,1308269.0,27674773.0,407832.0,169507.0,2541142.0,2627980.0,2022
"Westchester County, dba: The Bee-Line System",White Plains,NY,20076,"City, County or Local Government Unit or Department of Transportation",Full Reporter,19426449.0,366.0,DR,PT,66.0,4.63,0.07,93.46,64.27,5.14,968255.0,13439301.0,209094.0,143795.0,2612233.0,2346176.0,2022
"Westchester County, dba: The Bee-Line System",White Plains,NY,20076,"City, County or Local Government Unit or Department of Transportation",Full Reporter,19426449.0,366.0,DR,TX,34.0,4.1,0.23,62.45,17.78,3.07,373135.0,1616442.0,90923.0,25883.0,526266.0,524108.0,2022
"Westchester County, dba: The Bee-Line System",White Plains,NY,20076,"City, County or Local Government Unit or Department of Transportation",Full Reporter,19426449.0,366.0,MB,PT,266.0,1.03,0.13,232.04,7.88,1.99,21119004.0,162140455.0,20586620.0,698756.0,81613292.0,7493145.0,2022
"City of Los Angeles, dba: City of Los Angeles Department of Transportation",Los Angeles,CA,90147,"City, County or Local Government Unit or Department of Transportation",Full Reporter,12237376.0,363.0,DR,TX,9.0,2.23,0.11,123.16,20.45,8.0,185579.0,1702044.0,83214.0,13820.0,212658.0,178042.0,2022
"City of Los Angeles, dba: City of Los Angeles Department of Transportation",Los Angeles,CA,90147,"City, County or Local Government Unit or Department of Transportation",Full Reporter,12237376.0,363.0,DR,PT,80.0,0.61,0.01,141.98,77.14,20.16,89736.0,11315292.0,146690.0,79695.0,561161.0,539971.0,2022
"City of Los Angeles, dba: City of Los Angeles Department of Transportation",Los Angeles,CA,90147,"City, County or Local Government Unit or Department of Transportation",Full Reporter,12237376.0,363.0,MB,PT,171.0,0.0,0.0,124.58,6.1,3.66,44948.0,77104992.0,12629788.0,618895.0,21057633.0,7050029.0,2022
"City of Los Angeles, dba: City of Los Angeles Department of Transportation",Los Angeles,CA,90147,"City, County or Local Government Unit or Department of Transportation",Full Reporter,12237376.0,363.0,CB,PT,103.0,1.51,0.06,192.74,27.39,1.88,948250.0,17255682.0,629977.0,89529.0,9164602.0,2451775.0,2022
San Joaquin Council,Stockton,CA,99422,"MPO, COG or Other Planning Agency",Full Reporter,414847.0,360.0,VP,PT,360.0,7.52,1.18,25.4,6.39,0.12,5450599.0,4629125.0,724678.0,182261.0,37515600.0,8391406.0,2022
"Board of County Commissioners, Palm Beach County, dba: Palm Tran, Inc.",West Palm Beach,FL,40037,"City, County or Local Government Unit or Department of Transportation",Full Reporter,6077522.0,359.0,DR,PT,243.0,2.88,0.06,68.95,45.02,3.72,2295398.0,35888680.0,797143.0,520540.0,9659492.0,8733909.0,2022
"Board of County Commissioners, Palm Beach County, dba: Palm Tran, Inc.",West Palm Beach,FL,40037,"City, County or Local Government Unit or Department of Transportation",Full Reporter,6077522.0,359.0,MB,DO,116.0,1.16,0.1,146.93,11.65,2.08,7400315.0,74033662.0,6357425.0,503886.0,35547557.0,7296517.0,2022
Central Pennsylvania Transportation Authority,York,PA,30027,Independent Public Agency or Authority of Transit Service,Full Reporter,238549.0,352.0,CB,DO,9.0,3.15,0.06,133.71,56.51,2.5,68851.0,1235347.0,21861.0,9239.0,494378.0,268577.0,2022
Central Pennsylvania Transportation Authority,York,PA,30027,Independent Public Agency or Authority of Transit Service,Full Reporter,238549.0,352.0,MB,PT,5.0,1.56,0.06,89.38,25.81,8.27,37596.0,621939.0,24097.0,6958.0,75183.0,98172.0,2022
Central Pennsylvania Transportation Authority,York,PA,30027,Independent Public Agency or Authority of Transit Service,Full Reporter,238549.0,352.0,MB,DO,30.0,1.23,0.09,119.26,13.32,3.57,1086397.0,11789688.0,884955.0,98858.0,3306538.0,1222633.0,2022
Central Pennsylvania Transportation Authority,York,PA,30027,Independent Public Agency or Authority of Transit Service,Full Reporter,238549.0,352.0,DR,TX,3.0,41.07,0.32,90.3,127.67,2.7,23818.0,74049.0,580.0,820.0,27441.0,26241.0,2022
Central Pennsylvania Transportation Authority,York,PA,30027,Independent Public Agency or Authority of Transit Service,Full Reporter,238549.0,352.0,CB,PT,2.0,1.83,0.02,168.72,93.33,4.94,2660.0,135986.0,1457.0,806.0,27512.0,21884.0,2022
Central Pennsylvania Transportation Authority,York,PA,30027,Independent Public Agency or Authority of Transit Service,Full Reporter,238549.0,352.0,DR,DO,158.0,35.04,1.11,65.58,31.7,2.99,11719515.0,10602828.0,334500.0,161684.0,3546766.0,3256363.0,2022
Central Pennsylvania Transportation Authority,York,PA,30027,Independent Public Agency or Authority of Transit Service,Full Reporter,238549.0,352.0,DR,PT,145.0,11.34,0.43,51.43,26.39,2.29,2341613.0,5450574.0,206528.0,105985.0,2380073.0,2062334.0,2022
"Transportation District Commission of Hampton Roads, dba: Hampton Roads Transit",Hampton,VA,30083,Independent Public Agency or Authority of Transit Service,Full Reporter,1451578.0,348.0,DR,PT,70.0,3.26,0.12,47.08,27.95,2.9,868370.0,7438931.0,266122.0,158008.0,2561944.0,3148388.0,2022
"Transportation District Commission of Hampton Roads, dba: Hampton Roads Transit",Hampton,VA,30083,Independent Public Agency or Authority of Transit Service,Full Reporter,1451578.0,348.0,LR,DO,5.0,1.24,0.07,456.52,18.32,5.76,867637.0,12850194.0,701471.0,28148.0,2230802.0,345104.0,2022
"Transportation District Commission of Hampton Roads, dba: Hampton Roads Transit",Hampton,VA,30083,Independent Public Agency or Authority of Transit Service,Full Reporter,1451578.0,348.0,DR,TX,4.0,2.95,0.13,73.44,22.97,1.92,24886.0,193951.0,8442.0,2641.0,101019.0,90227.0,2022
"Transportation District Commission of Hampton Roads, dba: Hampton Roads Transit",Hampton,VA,30083,Independent Public Agency or Authority of Transit Service,Full Reporter,1451578.0,348.0,FB,PT,3.0,1.28,0.13,325.07,9.9,13.58,272923.0,2115240.0,213737.0,6507.0,155766.0,18726.0,2022
"Transportation District Commission of Hampton Roads, dba: Hampton Roads Transit",Hampton,VA,30083,Independent Public Agency or Authority of Transit Service,Full Reporter,1451578.0,348.0,MB,DO,225.0,1.2,0.08,112.67,14.86,2.79,6185711.0,76562414.0,5150682.0,679532.0,27449181.0,8991346.0,2022
"Transportation District Commission of Hampton Roads, dba: Hampton Roads Transit",Hampton,VA,30083,Independent Public Agency or Authority of Transit Service,Full Reporter,1451578.0,348.0,DR,TN,21.0,2.08,0.13,55.89,16.23,1.78,90789.0,707576.0,43607.0,12660.0,396907.0,329169.0,2022
"Transportation District Commission of Hampton Roads, dba: Hampton Roads Transit",Hampton,VA,30083,Independent Public Agency or Authority of Transit Service,Full Reporter,1451578.0,348.0,VP,PT,20.0,5.29,0.68,43.38,7.79,0.17,253959.0,374019.0,48029.0,8621.0,2245639.0,387606.0,2022
Capital District Transportation Authority,Albany,NY,20002,Independent Public Agency or Authority of Transit Service,Full Reporter,593142.0,323.0,CB,PT,6.0,3.72,0.09,392.3,43.58,2.08,170687.0,1997987.0,45842.0,5093.0,959082.0,143734.0,2022
Capital District Transportation Authority,Albany,NY,20002,Independent Public Agency or Authority of Transit Service,Full Reporter,593142.0,323.0,DR,PT,44.0,3.09,0.09,65.95,34.76,4.07,617245.0,6951726.0,200014.0,105416.0,1707597.0,1744928.0,2022
Capital District Transportation Authority,Albany,NY,20002,Independent Public Agency or Authority of Transit Service,Full Reporter,593142.0,323.0,VP,PT,38.0,6.73,1.14,31.37,5.88,0.16,521920.0,456318.0,77592.0,14547.0,2795084.0,606606.0,2022
Capital District Transportation Authority,Albany,NY,20002,Independent Public Agency or Authority of Transit Service,Full Reporter,593142.0,323.0,MB,DO,217.0,0.71,0.08,129.72,8.55,2.31,7947384.0,95586715.0,11175975.0,736851.0,41335480.0,8588785.0,2022
Capital District Transportation Authority,Albany,NY,20002,Independent Public Agency or Authority of Transit Service,Full Reporter,593142.0,323.0,DR,DO,18.0,2.0,0.01,314.08,174.79,24.22,176743.0,15448971.0,88387.0,49188.0,637881.0,746593.0,2022
"Central Puget Sound Regional Transit Authority, dba: Sound Transit",Seattle,WA,40,Independent Public Agency or Authority of Transit Service,Full Reporter,3544011.0,321.0,LR,DO,76.0,1.24,0.15,492.41,8.29,1.22,29386480.0,195822767.0,23624135.0,397685.0,160910159.0,7979291.0,2022
"Central Puget Sound Regional Transit Authority, dba: Sound Transit",Seattle,WA,40,Independent Public Agency or Authority of Transit Service,Full Reporter,3544011.0,321.0,CR,PT,64.0,3.2,0.06,1089.03,50.38,2.03,4062269.0,63975913.0,1269923.0,58746.0,31537263.0,1832559.0,2022
"Southwest Ohio Regional Transit Authority, dba: Metro / Access",Cincinnati,OH,50012,Independent Public Agency or Authority of Transit Service,Full Reporter,1686744.0,321.0,DR,DO,40.0,3.7,0.08,105.81,48.02,4.67,622372.0,8069905.0,168045.0,76271.0,1727503.0,1243540.0,2022
"Central Puget Sound Regional Transit Authority, dba: Sound Transit",Seattle,WA,40,Independent Public Agency or Authority of Transit Service,Full Reporter,3544011.0,321.0,CB,PT,36.0,1.75,0.09,273.1,18.84,1.37,2277213.0,24543342.0,1302741.0,89871.0,17890879.0,2012493.0,2022
"Southwest Ohio Regional Transit Authority, dba: Metro / Access",Cincinnati,OH,50012,Independent Public Agency or Authority of Transit Service,Full Reporter,1686744.0,321.0,MB,DO,281.0,1.53,0.12,159.05,12.33,2.38,14807453.0,119343542.0,9679228.0,750343.0,50172812.0,9985241.0,2022
"Central Puget Sound Regional Transit Authority, dba: Sound Transit",Seattle,WA,40,Independent Public Agency or Authority of Transit Service,Full Reporter,3544011.0,321.0,SR,DO,2.0,0.0,0.0,1008.22,29.74,34.91,0.0,7962930.0,267722.0,7898.0,228101.0,60824.0,2022
"Central Puget Sound Regional Transit Authority, dba: Sound Transit",Seattle,WA,40,Independent Public Agency or Authority of Transit Service,Full Reporter,3544011.0,321.0,CB,DO,143.0,1.78,0.08,273.88,21.01,1.58,9891280.0,116598008.0,5549953.0,425729.0,73592091.0,7868136.0,2022
"County of Nassau, dba: Nassau Inter County Express",Mineola,NY,20206,"City, County or Local Government Unit or Department of Transportation",Full Reporter,19426449.0,319.0,DR,PT,71.0,3.31,0.05,108.35,68.28,8.41,805688.0,16628873.0,243542.0,153471.0,1978074.0,1843537.0,2022
"County of Nassau, dba: Nassau Inter County Express",Mineola,NY,20206,"City, County or Local Government Unit or Department of Transportation",Full Reporter,19426449.0,319.0,MB,PT,248.0,1.53,0.21,165.74,7.4,1.3,27082211.0,131084937.0,17708909.0,790899.0,100897781.0,8373637.0,2022
San Mateo County Transit District,San Carlos,CA,90009,Independent Public Agency or Authority of Transit Service,Full Reporter,3515933.0,312.0,DR,PT,74.0,2.51,0.02,154.45,103.05,9.17,394522.0,16216057.0,157361.0,104995.0,1767586.0,1373229.0,2022
San Mateo County Transit District,San Carlos,CA,90009,Independent Public Agency or Authority of Transit Service,Full Reporter,3515933.0,312.0,MB,PT,58.0,1.3,0.1,124.54,12.96,2.49,1974013.0,19722672.0,1522100.0,158365.0,7909991.0,1913356.0,2022
San Mateo County Transit District,San Carlos,CA,90009,Independent Public Agency or Authority of Transit Service,Full Reporter,3515933.0,312.0,DR,TX,23.0,2.62,0.03,205.72,87.03,3.41,43084.0,1432863.0,16464.0,6965.0,420161.0,250951.0,2022
San Mateo County Transit District,San Carlos,CA,90009,Independent Public Agency or Authority of Transit Service,Full Reporter,3515933.0,312.0,MB,DO,157.0,1.2,0.06,323.14,21.28,5.96,6501713.0,115577002.0,5432149.0,357665.0,19389369.0,4154942.0,2022
Foothill Transit,West Covina,CA,90146,Independent Public Agency or Authority of Transit Service,Full Reporter,12237376.0,303.0,MB,PT,303.0,1.09,0.07,131.19,15.21,2.84,7491063.0,104211857.0,6852419.0,794370.0,36731081.0,11098644.0,2022
Transit Authority of River City,Louisville,KY,40018,Independent Public Agency or Authority of Transit Service,Full Reporter,974397.0,300.0,DR,TX,56.0,2.21,0.07,40.92,31.01,3.61,458285.0,6434533.0,207508.0,157266.0,1783389.0,1985377.0,2022
Transit Authority of River City,Louisville,KY,40018,Independent Public Agency or Authority of Transit Service,Full Reporter,974397.0,300.0,DR,PT,45.0,3.63,0.06,83.3,58.97,6.02,412765.0,6701653.0,113644.0,80449.0,1112634.0,1284298.0,2022
Transit Authority of River City,Louisville,KY,40018,Independent Public Agency or Authority of Transit Service,Full Reporter,974397.0,300.0,MB,DO,198.0,1.19,0.08,139.18,15.04,4.35,5975760.0,75503135.0,5018823.0,542472.0,17355692.0,6372079.0,2022
Transit Authority of River City,Louisville,KY,40018,Independent Public Agency or Authority of Transit Service,Full Reporter,974397.0,300.0,MB,PT,1.0,1.9,0.04,54.83,45.96,18.38,2724.0,65900.0,1434.0,1202.0,3585.0,18145.0,2022
Niagara Frontier Transportation Authority,Buffalo,NY,20004,Independent Public Agency or Authority of Transit Service,Full Reporter,948864.0,294.0,DR,DO,55.0,2.95,0.06,100.18,49.72,4.9,593808.0,10008053.0,201299.0,99905.0,2043315.0,1679816.0,2022
Niagara Frontier Transportation Authority,Buffalo,NY,20004,Independent Public Agency or Authority of Transit Service,Full Reporter,948864.0,294.0,MB,DO,218.0,1.84,0.2,148.33,9.2,2.88,20038405.0,100136825.0,10879705.0,675114.0,34727837.0,7314694.0,2022
Niagara Frontier Transportation Authority,Buffalo,NY,20004,Independent Public Agency or Authority of Transit Service,Full Reporter,948864.0,294.0,LR,DO,21.0,1.35,0.1,380.38,13.48,5.33,2802729.0,27992220.0,2076436.0,73591.0,5250351.0,794884.0,2022
"City of Charlotte North Carolina, dba: Charlotte Area Transit System",Charlotte,NC,40008,"City, County or Local Government Unit or Department of Transportation",Full Reporter,1379873.0,289.0,DR,DO,56.0,3.19,0.04,146.72,90.24,8.38,517185.0,14642937.0,162263.0,99799.0,1748379.0,1752903.0,2022
"City of Charlotte North Carolina, dba: Charlotte Area Transit System",Charlotte,NC,40008,"City, County or Local Government Unit or Department of Transportation",Full Reporter,1379873.0,289.0,SR,DO,5.0,0.0,0.0,282.81,20.8,18.71,0.0,7107218.0,341767.0,25131.0,379934.0,113667.0,2022
"City of Charlotte North Carolina, dba: Charlotte Area Transit System",Charlotte,NC,40008,"City, County or Local Government Unit or Department of Transportation",Full Reporter,1379873.0,289.0,CB,PT,33.0,5.26,0.11,394.44,50.03,3.3,970502.0,9223567.0,184377.0,23384.0,2791950.0,548629.0,2022
"City of Charlotte North Carolina, dba: Charlotte Area Transit System",Charlotte,NC,40008,"City, County or Local Government Unit or Department of Transportation",Full Reporter,1379873.0,289.0,VP,DO,24.0,4.8,0.14,145.12,34.28,0.77,188225.0,1345411.0,39250.0,9271.0,1753653.0,455342.0,2022
"City of Charlotte North Carolina, dba: Charlotte Area Transit System",Charlotte,NC,40008,"City, County or Local Government Unit or Department of Transportation",Full Reporter,1379873.0,289.0,LR,DO,18.0,1.2,0.12,352.11,9.97,2.1,4645173.0,38687065.0,3878989.0,109873.0,18439944.0,1648205.0,2022
"City of Charlotte North Carolina, dba: Charlotte Area Transit System",Charlotte,NC,40008,"City, County or Local Government Unit or Department of Transportation",Full Reporter,1379873.0,289.0,MB,PT,153.0,0.8,0.06,152.13,13.03,3.14,6390109.0,104647629.0,8033371.0,687883.0,33375829.0,9269707.0,2022
"Montgomery County, Maryland, dba: Ride On, Montgomery County Transit",Rockville,MD,30051,"City, County or Local Government Unit or Department of Transportation",Full Reporter,5174759.0,288.0,DR,DO,3.0,0.0,0.0,251.96,82.3,57.74,0.0,744529.0,9047.0,2955.0,12894.0,23108.0,2022
"Montgomery County, Maryland, dba: Ride On, Montgomery County Transit",Rockville,MD,30051,"City, County or Local Government Unit or Department of Transportation",Full Reporter,5174759.0,288.0,MB,DO,285.0,0.0,0.0,151.74,10.07,2.31,46137.0,141870192.0,14093905.0,934954.0,61425335.0,11942779.0,2022
Rhode Island Public Transit Authority,Providence,RI,10001,Independent Public Agency or Authority of Transit Service,Full Reporter,1285806.0,286.0,DR,DO,50.0,1.56,0.03,93.33,51.3,3.48,363976.0,11956219.0,233050.0,128104.0,3438934.0,2238938.0,2022
Rhode Island Public Transit Authority,Providence,RI,10001,Independent Public Agency or Authority of Transit Service,Full Reporter,1285806.0,286.0,DR,TX,5.0,0.98,0.02,220.85,61.46,2.38,11488.0,720408.0,11721.0,3262.0,302924.0,100103.0,2022
Rhode Island Public Transit Authority,Providence,RI,10001,Independent Public Agency or Authority of Transit Service,Full Reporter,1285806.0,286.0,VP,PT,28.0,5.87,0.95,41.69,6.15,0.15,422509.0,442982.0,71984.0,10625.0,2984926.0,547200.0,2022
Rhode Island Public Transit Authority,Providence,RI,10001,Independent Public Agency or Authority of Transit Service,Full Reporter,1285806.0,286.0,MB,DO,203.0,1.44,0.14,127.9,10.13,2.03,13502973.0,94853104.0,9367431.0,741612.0,46743481.0,9627384.0,2022
"Fairfax County, VA, dba: Fairfax Connector Bus System",Fairfax,VA,30068,"City, County or Local Government Unit or Department of Transportation",Full Reporter,5174759.0,284.0,MB,PT,284.0,0.88,0.06,126.39,14.73,2.8,6320755.0,106240266.0,7214551.0,840571.0,37886706.0,10863043.0,2022
