agency,city,state,legacy_ntd_id,ntd_id,organization_type,reporter_type,primary_uza__population,agency_voms,mode,tos,mode_voms,fare_revenues_per_unlinked_passenger_trip,fare_revenues_per_total_operating_expense_(recovery_ratio),cost_per__hour,passengers_per_hour,cost_per_passenger,cost_per_passenger_mile,fare_revenues_earned,total_operating_expenses,unlinked_passenger_trips,vehicle_revenue_hours,passenger_miles,vehicle_revenue_miles,any_data_questionable?,year,uace_code,uza_name,primary_uza_population,cost_per_hour
Puerto Rico Maritime Transport Authority ,,PR,4175,40175,"City, County or Local Government Unit or Department of Transportation",Full Reporter,2148346.0,8.0,FB,DO,5.0,2.83,0.03,7118.3,85.5,83.24,0.0,749088.0,21995551.0,264242.0,3090.0,0.0,64792.0,Yes,2021,,,,
Fort Peck Tribes ,Wolf Point,MT,8T18,80018,Tribe,Reduced Reporter,0.0,8.0,DR,DO,5.0,0.1,0.0,118.24,2.0,57.75,0.0,868.0,484081.0,8383.0,4094.0,0.0,59642.0,No,2021,,,,
City of Galesburg,Galesburg,IL,5R01-008,5R01-50502,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,8.0,MB,DO,4.0,0.46,0.02,96.71,4.7,20.45,0.0,29813.0,1312872.0,64189.0,13576.0,0.0,203815.0,No,2021,,,,
Municipality of Vega Baja,Vega Baja,PR,4117,40117,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,2148346.0,8.0,MB,DO,4.0,0.0,0.0,172.22,4.7,36.84,0.0,0.0,543691.0,14758.0,3157.0,0.0,40189.0,No,2021,,,,
City of Delano,Delano,CA,9238,90238,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,54372.0,8.0,DR,DO,4.0,18.28,0.07,270.98,1.0,267.03,0.0,64033.0,935144.0,3502.0,3451.0,0.0,19102.0,No,2021,,,,
City of West Covina,West Covina,CA,,90293,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,12150996.0,8.0,MB,PT,4.0,0.73,0.01,79.11,1.0,75.88,0.0,8870.0,924738.0,12187.0,11689.0,0.0,167140.0,No,2021,,,,
"City of Michigan , dba: Michigan City Transit",Michigan City,IN,5098,50098,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,66025.0,8.0,MB,DO,4.0,0.2,0.02,80.79,7.2,11.29,0.0,20952.0,1196364.0,105977.0,14809.0,0.0,192945.0,No,2021,,,,
City of Galesburg,Galesburg,IL,5R01-008,5R01-50502,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,8.0,DR,DO,4.0,0.98,0.01,163.97,2.1,78.52,0.0,10138.0,815091.0,10381.0,4971.0,0.0,67170.0,No,2021,,,,
Madera County,Madera,CA,9R02-062,9R02-91005,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,8.0,DR,PT,4.0,1.55,0.02,137.89,1.7,82.74,0.0,7597.0,405670.0,4903.0,2942.0,0.0,35996.0,No,2021,,,,
Municipality of Vega Baja,Vega Baja,PR,4117,40117,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,2148346.0,8.0,DR,DO,4.0,0.0,0.0,93.5,1.1,85.57,0.0,0.0,136137.0,1591.0,1456.0,0.0,19536.0,No,2021,,,,
Champaign County,Urbana,IL,5R01-032,5R01-50269,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,8.0,MB,DO,4.0,0.0,0.0,39.03,4.0,9.75,0.0,0.0,269897.0,27682.0,6915.0,0.0,132763.0,No,2021,,,,
City of West Covina,West Covina,CA,,90293,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,12150996.0,8.0,DR,PT,4.0,0.41,0.01,94.67,1.6,58.95,0.0,2601.0,371483.0,6302.0,3924.0,0.0,32463.0,No,2021,,,,
Madera County,Madera,CA,9R02-062,9R02-91005,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,8.0,CB,PT,4.0,2.12,0.04,84.64,1.8,47.37,0.0,28972.0,648794.0,13695.0,7665.0,0.0,217048.0,No,2021,,,,
City of Delano,Delano,CA,9238,90238,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,54372.0,8.0,MB,DO,4.0,1.13,0.04,102.15,3.7,27.89,0.0,37905.0,935144.0,33524.0,9155.0,0.0,97348.0,No,2021,,,,
Schoharie County Public Transportation,Schoharie,NY,2R02-039,2R02-20926,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,8.0,MB,PT,4.0,0.99,0.05,95.4,5.0,18.9,0.0,31604.0,600524.0,31779.0,6295.0,0.0,132429.0,No,2021,,,,
Champaign County,Urbana,IL,5R01-032,5R01-50269,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,8.0,DR,DO,4.0,0.0,0.0,62.82,1.0,64.06,0.0,0.0,420483.0,6564.0,6693.0,0.0,127919.0,No,2021,,,,
City of Canby,,OR,0R02-025,0R02-00330,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,8.0,MB,PT,3.0,0.0,0.0,126.45,5.1,24.66,0.0,210.0,1290650.0,52332.0,10207.0,0.0,220419.0,No,2021,,,,
Puerto Rico Maritime Transport Authority ,,PR,4175,40175,"City, County or Local Government Unit or Department of Transportation",Full Reporter,2148346.0,8.0,FB,PT,3.0,0.0,0.0,23238.3,214.5,108.32,0.0,0.0,18497690.0,170767.0,796.0,0.0,16036.0,Yes,2021,,,,
Fort Peck Tribes ,Wolf Point,MT,8T18,80018,Tribe,Reduced Reporter,0.0,8.0,MB,DO,3.0,0.4,0.0,261.78,2.2,120.31,0.0,1301.0,396067.0,3292.0,1513.0,0.0,53891.0,No,2021,,,,
"City of Bettendorf, dba: Bettendorf Transit System",Bettendorf,IA,7007,70007,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,280051.0,8.0,MB,PT,3.0,0.26,0.01,54.82,2.1,25.82,0.0,729.0,72692.0,2815.0,1326.0,0.0,22862.0,No,2021,,,,
"City of Loveland, Colorado, dba: City of Loveland Transit",Loveland,CO,8025,80025,"City, County or Local Government Unit or Department of Transportation",Full Reporter,264465.0,8.0,DR,TX,3.0,2.06,0.05,76.71,1.8,42.78,11.12,13926.0,288977.0,6755.0,3767.0,25987.0,46138.0,No,2021,,,,
"City of Bettendorf, dba: Bettendorf Transit System",Bettendorf,IA,7007,70007,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,280051.0,8.0,MB,DO,3.0,0.37,0.02,80.46,5.1,15.73,0.0,18633.0,794669.0,50529.0,9876.0,0.0,159099.0,No,2021,,,,
City of Margate,Margate,FL,,40256,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,5502379.0,8.0,MB,PT,3.0,0.0,0.0,44.76,8.1,5.5,0.0,0.0,328879.0,59811.0,7348.0,0.0,107086.0,No,2021,,,,
"City of Bettendorf, dba: Bettendorf Transit System",Bettendorf,IA,7007,70007,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,280051.0,8.0,DR,PT,2.0,1.41,0.06,49.69,2.1,23.31,0.0,10313.0,170683.0,7321.0,3435.0,0.0,57907.0,No,2021,,,,
"Advance Transit, Inc. NH",White River Junction,VT,1R04-001,1R06-10137,Private-Non-Profit Corporation,Rural Reporter,0.0,8.0,DR,DO,2.0,0.0,0.0,83.63,1.2,69.56,0.0,0.0,70251.0,1010.0,840.0,0.0,8403.0,No,2021,,,,
Schoharie County Public Transportation,Schoharie,NY,2R02-039,2R02-20926,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,8.0,DR,PT,2.0,1.54,0.05,96.62,3.2,30.58,0.0,5015.0,99427.0,3251.0,1029.0,0.0,28603.0,No,2021,,,,
Oswego County,Oswego,NY,2R02-035,2R02-20942,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,8.0,DR,PT,2.0,0.96,0.03,73.48,2.2,33.92,0.0,16431.0,582196.0,17164.0,7923.0,0.0,150534.0,No,2021,,,,
Schoharie County Public Transportation,Schoharie,NY,2R02-039,2R02-20926,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,8.0,CB,PT,2.0,3.79,0.13,88.46,3.0,29.22,0.0,18174.0,140116.0,4795.0,1584.0,0.0,55595.0,No,2021,,,,
"City of Michigan , dba: Michigan City Transit",Michigan City,IN,5098,50098,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,66025.0,8.0,DR,DO,2.0,0.98,0.03,61.81,1.9,32.33,0.0,3233.0,106872.0,3306.0,1729.0,0.0,17775.0,No,2021,,,,
"City of Baldwin Park, dba: Baldwin Park Transit",Baldwin Park,CA,,90251,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,12150996.0,8.0,DR,PT,2.0,0.41,0.01,80.47,1.8,44.14,0.0,1914.0,207359.0,4698.0,2577.0,0.0,18695.0,No,2021,,,,
"City of Longview, dba: City of Longview Transit",Longview,TX,6081,60081,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,98884.0,8.0,DR,DO,2.0,2.51,0.07,48.32,1.4,34.33,0.0,7642.0,104514.0,3044.0,2163.0,0.0,24552.0,No,2021,,,,
Lake County Council on Aging,Ronan,MT,8R02-027,8R02-80184,Private-Non-Profit Corporation,Rural Reporter,0.0,8.0,DR,PT,2.0,1.34,0.1,15.9,1.2,13.1,0.0,2030.0,19808.0,1512.0,1246.0,0.0,11850.0,No,2021,,,,
"City of Suffolk, dba: Suffolk Transit",Suffolk,VA,,30198,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,1439666.0,8.0,DR,PT,2.0,0.0,0.0,70.88,1.2,59.29,0.0,0.0,113768.0,1919.0,1605.0,0.0,15153.0,No,2021,,,,
Gloversville City Hall,Gloversville,NY,2R02-025,2R02-20981,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,8.0,DR,DO,2.0,3.82,0.07,140.54,2.7,51.91,0.0,5229.0,71111.0,1370.0,506.0,0.0,4669.0,No,2021,,,,
"City of Coolidge, dba: Cotton Express",Coolidge,AZ,9R01-005,9R01-91096,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,8.0,DR,DO,2.0,0.95,0.03,64.3,2.1,30.05,0.0,4028.0,127886.0,4256.0,1989.0,0.0,17498.0,No,2021,,,,
"City of Michigan , dba: Michigan City Transit",Michigan City,IN,5098,50098,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,66025.0,8.0,CB,DO,2.0,0.88,0.01,74.88,1.0,73.45,0.0,2675.0,223508.0,3043.0,2985.0,0.0,69404.0,No,2021,,,,
"Winona, City of",Winona,MN,5R04-037,5R04-50349,Independent Public Agency or Authority of Transit Service,Rural Reporter,0.0,8.0,DR,DO,1.0,1.32,0.01,39.06,0.4,93.86,0.0,2348.0,166506.0,1774.0,4263.0,0.0,18990.0,No,2021,,,,
Teller Senior Coalition,Divide,CO,,8R01-88230,Private-Non-Profit Corporation,Rural Reporter,0.0,8.0,MB,DO,1.0,0.11,0.01,35.85,2.1,17.22,0.0,50.0,7923.0,460.0,221.0,0.0,1989.0,No,2021,,,,
Cherokee County,Murphy,NC,4R06-008,4R06-41069,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,8.0,MB,DO,1.0,0.52,0.04,48.18,3.6,13.35,0.0,3150.0,80803.0,6052.0,1677.0,0.0,16065.0,No,2021,,,,
Jackson County,Sylva,NC,4R06-023,4R06-41167,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,8.0,MB,DO,1.0,1.0,0.03,45.99,1.5,30.2,0.0,2927.0,88717.0,2938.0,1929.0,0.0,28444.0,No,2021,,,,
Clinton County,Plattsburgh,NY,2R02-018,2R02-20939,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,8.0,DR,DO,1.0,11.79,0.21,63.22,1.1,57.12,0.0,28850.0,139837.0,2448.0,2212.0,0.0,60762.0,No,2021,,,,
City of Inglewood,Inglewood,CA,,90268,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,12150996.0,8.0,MB,DO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,2021,,,,
Caswell County,Yanceyville,NC,4R06-006,4R06-40996,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,7.0,DR,DO,7.0,0.07,0.0,53.4,1.2,45.02,0.0,590.0,369557.0,8209.0,6921.0,0.0,174982.0,No,2021,,,,
Greenville Transit System,Greenville,OH,5R05-053,5R05-50415,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,7.0,DR,DO,7.0,1.75,0.09,65.83,3.5,19.07,0.0,73397.0,799324.0,41915.0,12142.0,0.0,126648.0,No,2021,,,,
Jackson County Council on Aging,Scottsboro,AL,4R01-016,4R01-41180,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,7.0,DR,DO,7.0,1.85,0.06,71.74,2.1,33.73,0.0,18163.0,330289.0,9793.0,4604.0,0.0,72424.0,No,2021,,,,
City of Pembroke Pines,Pembroke Pines,FL,,40251,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,5502379.0,7.0,MB,PT,7.0,0.0,0.0,30.82,5.1,6.02,0.0,0.0,604778.0,100387.0,19626.0,0.0,225570.0,No,2021,,,,
Nemaha County Transit,Seneca,KS,7R02-009,7R02-70213,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,7.0,DR,DO,7.0,5.6,0.24,79.43,3.5,23.02,0.0,90997.0,373940.0,16243.0,4708.0,0.0,102015.0,No,2021,,,,
"Paratransit, Inc.",Sacramento,CA,9223,90223,Independent Public Agency or Authority of Transit Service,Full Reporter,1723634.0,7.0,DR,DO,7.0,0.0,0.0,130.69,1.4,92.63,9.43,0.0,358746.0,3873.0,2745.0,38039.0,46697.0,No,2021,,,,
Maine State Ferry Service,Augusta,ME,,1R03-11235,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,7.0,FB,DO,7.0,14.11,0.45,938.28,30.1,31.13,0.0,5481674.0,12092566.0,388471.0,12888.0,0.0,131444.0,No,2021,,,,
Lake Havasu City Transit,Lake Havasu City,AZ,,90305,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,53427.0,7.0,DR,DO,7.0,1.98,0.01,195.45,1.3,150.52,0.0,7598.0,578150.0,3841.0,2958.0,0.0,30197.0,No,2021,,,,
Lavaca County,Hallettsville,TX,,6R05-66280,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,7.0,DR,PT,7.0,2.08,0.08,34.37,1.4,24.81,0.0,18227.0,217576.0,8771.0,6331.0,0.0,99751.0,No,2021,,,,
COTA,Saipan,MP,9R08-001,9R08-91045,State Government Unit or Department of Transportation,Rural Reporter,0.0,7.0,DR,DO,7.0,2.99,0.03,155.93,1.4,109.15,0.0,45068.0,1646046.0,15081.0,10556.0,0.0,271531.0,No,2021,,,,
Cheyenne & Arapaho Tribes ,Concho,OK,6T14,66194,Tribe,Reduced Reporter,0.0,7.0,DR,DO,7.0,0.0,0.0,202.44,0.6,324.5,0.0,0.0,379984.0,1171.0,1877.0,0.0,49500.0,No,2021,,,,
Lowndes County,Valdosta,GA,4R03-094,4R03-40967,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,7.0,DR,PT,7.0,1.17,0.02,48.89,0.8,60.05,0.0,6985.0,358427.0,5969.0,7332.0,0.0,127438.0,No,2021,,,,
St Mary Community Action Committee Assoc,Franklin,LA,6R02-023,6R02-60199,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,7.0,DR,DO,7.0,0.38,0.0,101.92,1.2,85.57,0.0,1077.0,241551.0,2823.0,2370.0,0.0,62740.0,No,2021,,,,
City of Waupaca,Waupaca,WI,5R06-045,5R06-50336,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,7.0,DR,PT,7.0,4.27,0.29,31.49,2.1,14.73,0.0,159991.0,551709.0,37452.0,17520.0,0.0,149894.0,No,2021,,,,
Madison County,Wampsville,NY,2R02-056,2R02-20940,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,7.0,MB,PT,7.0,0.45,0.01,100.81,2.0,49.82,0.0,6181.0,682694.0,13704.0,6772.0,0.0,140175.0,No,2021,,,,
"Scott County Transit System, Inc.",Sikeston,MO,7R03-018,7R03-70168,Private-Non-Profit Corporation,Rural Reporter,0.0,7.0,DR,DO,7.0,0.0,0.0,49.18,2.6,19.12,0.0,0.0,317052.0,16581.0,6447.0,0.0,90392.0,No,2021,,,,
SNTC - Boulder City,Laughlin,NV,9R04-035,9R04-91100,Private-Non-Profit Corporation,Rural Reporter,0.0,7.0,DR,DO,7.0,1.82,0.04,148.62,2.9,52.0,0.0,29102.0,829601.0,15954.0,5582.0,0.0,49685.0,No,2021,,,,
Washita Valley Community Action Council,Chickasha,OK,6R04-001,6R04-60220,Private-Non-Profit Corporation,Rural Reporter,0.0,7.0,DR,DO,7.0,1.84,0.08,32.16,1.4,22.95,0.0,21332.0,266220.0,11600.0,8277.0,0.0,46328.0,No,2021,,,,
Choanoke Public Transportation Authority,Rich Square,NC,4R06-060,4R06-41131,Private-Non-Profit Corporation,Rural Reporter,0.0,7.0,DR,DO,7.0,0.61,0.01,96.61,1.7,57.77,0.0,12288.0,1171841.0,20286.0,12130.0,0.0,274989.0,No,2021,,,,
Bienville Council on Aging,Arcadia,LA,6R02-005,6R02-60251,Area Agency on Aging,Rural Reporter,0.0,7.0,DR,DO,7.0,3.27,0.03,55.45,0.5,113.72,0.0,9482.0,329327.0,2896.0,5939.0,0.0,102200.0,No,2021,,,,
Martin County,Williamston,NC,4R06-029,4R06-40990,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,7.0,DR,DO,7.0,0.81,0.02,48.37,1.3,38.67,0.0,12161.0,583940.0,15099.0,12073.0,0.0,184961.0,No,2021,,,,
YWCA Madison Inc.,Madison,WI,,50524,Private-Non-Profit Corporation,Reduced Reporter,401661.0,7.0,DR,DO,7.0,5.48,0.11,64.06,1.3,47.9,0.0,85214.0,744259.0,15537.0,11619.0,0.0,206896.0,No,2021,,,,
"St. Martin, Iberia, Lafayette Community Action Agency, dba: SMILE Community Action Agency",Lafayette,LA,6132,60132,Private-Non-Profit Corporation,Reduced Reporter,252720.0,7.0,DR,DO,7.0,1.37,0.02,69.44,0.9,73.71,0.0,7975.0,428182.0,5809.0,6166.0,0.0,83371.0,No,2021,,,,
Shoshone-Bannock Tribes ,Fort Hall,ID,0T31,00031,Tribe,Reduced Reporter,0.0,7.0,MB,DO,7.0,0.0,0.0,41.1,1.2,34.41,0.0,0.0,612437.0,17800.0,14900.0,0.0,219209.0,No,2021,,,,
Prairie Band Potawatomi Nation,Mayetta,KS,7T02,77075,Tribe,Reduced Reporter,0.0,7.0,DR,DO,7.0,1.54,0.02,218.12,2.5,86.06,0.0,9159.0,512807.0,5959.0,2351.0,0.0,99555.0,No,2021,,,,
McDowell Transit,Marion,NC,,4R06-44977,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,7.0,DR,DO,7.0,0.0,0.0,50.37,1.9,26.22,0.0,0.0,551445.0,21033.0,10947.0,0.0,178782.0,No,2021,,,,
Wadena County Social Services,Wadena,MN,5R04-020,5R04-50446,Independent Public Agency or Authority of Transit Service,Rural Reporter,0.0,7.0,DR,DO,7.0,2.44,0.14,66.14,3.9,16.95,0.0,113663.0,788170.0,46513.0,11916.0,0.0,176613.0,No,2021,,,,
"Butler, County of, dba: Butler County Department on Aging",El Dorado,KS,7056,70056,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,472870.0,7.0,DR,DO,7.0,0.48,0.04,38.81,3.1,12.39,0.0,8884.0,231370.0,18681.0,5961.0,0.0,61414.0,No,2021,,,,
"North Big Horn Senior Center, Inc.",Lovell,WY,8R05-025,8R05-80199,Private-Non-Profit Corporation,Rural Reporter,0.0,7.0,DR,DO,7.0,0.53,0.02,56.48,2.4,23.32,0.0,2055.0,90645.0,3887.0,1605.0,0.0,32366.0,No,2021,,,,
Logan County,Lincoln,IL,5R01-060,5R01-50411,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,7.0,DR,DO,7.0,0.01,0.0,56.9,1.9,29.84,0.0,56.0,285149.0,9556.0,5011.0,0.0,103687.0,No,2021,,,,
Citizen Potawatomi Nation,Shawnee,OK,6T04,60004,Tribe,Reduced Reporter,0.0,7.0,DR,DO,7.0,0.0,0.0,140.15,1.2,113.05,0.0,0.0,1082953.0,9579.0,7727.0,0.0,97869.0,No,2021,,,,
Osage County Council on Aging,Lyndon,KS,7R02-023,7R02-70109,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,7.0,DR,DO,7.0,1.01,0.04,37.09,1.4,26.92,0.0,10639.0,282413.0,10492.0,7615.0,0.0,98118.0,No,2021,,,,
Brunswick Transit System Inc.,Shallotte,NC,4R06-011,4R06-41058,Private-Non-Profit Corporation,Rural Reporter,0.0,7.0,DR,DO,7.0,0.03,0.0,85.01,2.3,37.06,0.0,375.0,448920.0,12113.0,5281.0,0.0,167654.0,No,2021,,,,
"Clinton County Commissioners, dba: Clinton County Transit ",Frankfort,IN,5R02-003,5R02-50499,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,7.0,DR,DO,7.0,0.9,0.06,46.91,3.0,15.47,0.0,27020.0,462139.0,29868.0,9852.0,0.0,88440.0,No,2021,,,,
Morgan County Transit,Madison,GA,4R03-027,4R03-41078,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,7.0,DR,DO,7.0,1.16,0.05,45.77,1.8,24.96,0.0,14650.0,316282.0,12671.0,6911.0,0.0,86505.0,No,2021,,,,
"Whitley County Commissioners, dba: Whitley County Transit ",Columbia City,IN,5R02-039,5R02-50468,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,7.0,DR,DO,7.0,0.0,0.0,49.5,2.3,21.91,0.0,0.0,641845.0,29299.0,12967.0,0.0,202272.0,No,2021,,,,
Big Rapids Dial-A-Ride,Big Rapids,MI,5R03-014,5R03-50437,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,7.0,DR,DO,7.0,0.66,0.1,58.54,9.1,6.43,0.0,64170.0,629829.0,97967.0,10759.0,0.0,121325.0,No,2021,,,,
Burke County Transit,Waynesboro,GA,4R03-017,4R03-40951,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,7.0,DR,DO,7.0,2.47,0.08,50.46,1.6,32.44,0.0,24247.0,318179.0,9809.0,6306.0,0.0,99573.0,No,2021,,,,
Escambia County Commission,Brewton,AL,4R01-012,4R01-40926,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,7.0,DR,DO,7.0,1.4,0.08,81.04,4.9,16.57,0.0,16972.0,200241.0,12083.0,2471.0,0.0,37052.0,No,2021,,,,
East Feliciana Council on Aging,Clinton,LA,6R02-011,6R02-60180,Area Agency on Aging,Rural Reporter,0.0,7.0,DR,DO,7.0,0.49,0.01,51.2,1.0,53.26,0.0,2601.0,284692.0,5345.0,5560.0,0.0,91477.0,No,2021,,,,
Town of Avon,Avon,CO,,8R01-88228,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,7.0,MB,DO,7.0,0.0,0.0,100.73,22.0,4.58,0.0,0.0,1474611.0,322311.0,14639.0,0.0,172137.0,No,2021,,,,
City of Murfreesboro,Murfreesboro,TN,4186,40186,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,133228.0,7.0,MB,DO,7.0,0.51,0.03,87.37,4.9,17.75,0.0,51036.0,1788534.0,100791.0,20470.0,0.0,236422.0,No,2021,,,,
Maysville Transit System,Maysville,KY,4R04-013,4R04-41032,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,7.0,MB,DO,7.0,0.09,0.0,77.97,4.3,17.97,0.0,1426.0,289129.0,16086.0,3708.0,0.0,67153.0,No,2021,,,,
City of Lauderhill,Lauderhill,FL,,40254,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,5502379.0,7.0,MB,PT,7.0,0.0,0.0,53.66,11.4,4.69,0.0,0.0,1055504.0,224974.0,19669.0,0.0,195698.0,No,2021,,,,
"City of Coralville, dba: Coralville Transit System",Iowa City,IA,7030,70030,"City, County or Local Government Unit or Department of Transportation",Full Reporter,106621.0,7.0,MB,DO,7.0,0.85,0.11,94.62,12.1,7.82,2.38,162272.0,1497097.0,191560.0,15822.0,629632.0,189727.0,No,2021,,,,
Pike Area Transit System,Troy,AL,4R01-030,4R01-41129,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,7.0,DR,DO,7.0,1.05,0.05,67.23,3.2,21.04,0.0,27902.0,560200.0,26627.0,8333.0,0.0,224555.0,No,2021,,,,
"County of Siskiyou, dba: Siskiyou County Transit",Yreka,CA,9R02-017,9R02-91048,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,7.0,MB,DO,7.0,2.95,0.05,149.78,2.5,60.27,0.0,78376.0,1600878.0,26561.0,10688.0,0.0,268744.0,No,2021,,,,
Dade County Transit,Trenton,GA,4R03-080,4R03-41007,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,7.0,DR,DO,7.0,0.53,0.01,66.47,1.1,62.61,0.0,2872.0,339348.0,5420.0,5105.0,0.0,79306.0,No,2021,,,,
City of Fort Atkinson,Fond Du Lac,WI,5R06-015,5R06-50400,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,7.0,DR,PT,7.0,2.48,0.2,30.66,2.5,12.33,0.0,77330.0,384047.0,31152.0,12524.0,0.0,109633.0,No,2021,,,,
Jefferson County Transit,Louisville,GA,4R03-023,4R03-40977,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,7.0,DR,DO,7.0,2.33,0.11,26.63,1.2,22.09,0.0,41507.0,392842.0,17782.0,14751.0,0.0,201004.0,No,2021,,,,
